Date, Time, Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude
15/07/2021,06:17:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:18:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:19:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:20:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:21:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:22:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:23:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:24:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:25:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:26:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:27:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:28:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:29:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:30:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:31:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:32:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:33:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:34:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:35:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:36:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:37:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:38:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:39:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:40:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:41:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:42:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:43:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:44:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:45:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:46:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:47:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:48:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:49:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:50:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:51:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:52:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:53:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:54:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:55:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:56:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:57:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:58:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,06:59:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:00:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:01:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:02:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:03:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:04:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:05:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:06:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:07:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:08:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:09:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:10:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:11:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:12:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:13:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:14:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:15:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:16:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:17:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:18:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:19:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:20:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:21:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:22:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:23:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:24:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:25:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:26:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:27:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:28:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:29:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:30:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:31:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:32:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:33:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:34:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:35:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:36:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:37:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:38:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:39:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:40:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:41:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:42:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:43:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:44:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:45:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:46:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:47:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:48:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:49:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:50:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:51:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:52:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:53:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:54:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:55:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:56:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:57:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:58:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,07:59:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:00:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:01:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:02:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:03:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:04:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:05:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:06:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:07:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:08:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:09:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:10:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:11:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:12:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:13:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:14:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:15:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:16:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:17:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:18:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:19:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:20:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:21:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:22:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:23:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:24:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:25:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:26:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:27:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:28:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:29:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:30:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:31:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:32:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:33:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:34:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:35:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:36:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:37:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:38:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:39:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:40:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:41:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:42:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:43:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:44:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:45:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:46:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:47:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:48:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:49:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:50:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:51:00,"0","0","0","0","0","60","0","0","0","0"
15/07/2021,08:52:00,"0","0","0","0","0","60","0","0","0","0"
